"date","snow_height","degree_coverage","tmean","post_1","post_2","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_9387"
2015-01-18,68,10,-18.6,359,131,295,336,133,160,112,294,278,213,23
2015-01-19,69,10,-24.0,359,131,295,336,134,160,111,294,278,214,23
2015-01-20,69,10,-15.9,359,131,295,336,134,160,111,294,278,214,23
2015-01-21,71,10,-11.2,359,131,295,336,134,160,111,294,279,214,24
2015-01-22,72,10,-18.6,359,131,294,336,133,159,110,294,280,214,25
2015-01-23,72,10,-30.6,359,131,294,337,133,159,110,294,280,214,24
2015-01-24,72,10,-32.8,359,131,293,337,132,159,109,294,280,214,24
2015-01-25,72,10,-27.0,359,131,293,337,132,159,108,293,281,215,24
2015-01-26,72,10,-20.1,359,131,293,338,132,158,108,293,281,215,24
2015-01-27,72,10,-19.4,359,131,293,338,132,158,107,293,281,216,25
2015-01-28,71,10,-20.6,359,131,293,339,131,158,106,293,281,216,24
2015-01-29,71,10,-17.6,359,131,293,339,130,158,106,293,281,217,24
2015-01-30,72,10,-12.2,359,131,292,339,129,158,105,293,281,217,24
2015-01-31,69,10,-11.2,359,131,292,339,127,158,105,293,281,217,24
2015-02-01,69,10,-28.8,359,131,292,339,126,158,105,293,281,217,24
2015-02-02,67,10,-32.2,359,131,292,340,127,158,105,293,282,217,25
2015-02-03,71,10,-10.9,359,131,291,340,127,157,104,293,282,218,25
2015-02-04,73,10,-8.1,359,131,291,341,127,156,104,293,283,218,26
2015-02-05,72,10,-24.4,358,131,291,341,126,155,103,293,283,218,24
2015-02-06,72,10,-39.6,358,131,291,342,127,154,103,293,283,218,23
2015-02-07,72,10,-31.7,358,131,291,342,127,153,102,293,284,218,23
2015-02-08,72,10,-26.4,358,131,291,342,132,152,102,293,284,218,24
2015-02-09,73,10,-15.4,358,131,291,342,135,151,101,293,284,218,23
2015-02-10,73,10,-16.1,357,131,291,343,135,151,101,293,284,218,24
2015-02-11,73,10,-7.3,357,131,291,343,133,150,100,293,285,218,24
2015-02-12,73,10,-6.7,357,131,291,344,131,150,100,293,285,218,22
2015-02-13,73,10,-10.4,357,131,291,344,131,149,99,293,285,218,22
2015-02-14,74,10,-12.5,357,131,291,345,129,149,98,293,285,218,22
2015-02-15,74,10,-7.6,357,131,291,346,128,148,98,293,285,218,22
2015-02-16,73,10,-16.8,357,131,291,346,127,148,97,293,286,217,23
2015-02-17,73,10,-19.9,357,131,291,347,127,147,97,293,286,217,22
2015-02-18,73,10,-17.0,357,131,291,347,127,147,96,293,286,217,22
2015-02-19,74,10,-12.5,357,131,291,347,127,146,95,293,286,216,22
2015-02-20,74,10,-20.1,356,131,291,347,127,146,94,293,286,216,22
2015-02-21,74,10,-26.9,356,131,291,346,127,145,94,293,286,216,22
2015-02-22,72,10,-24.9,356,131,291,346,128,145,93,293,286,216,21
2015-02-23,72,10,-24.6,356,131,291,345,128,145,93,293,286,216,22
2015-02-24,72,10,-22.1,356,131,290,345,128,144,92,293,286,215,23
2015-02-25,72,10,-22.6,356,131,290,345,128,144,91,293,286,215,23
2015-02-26,72,10,-18.6,356,131,290,345,127,144,91,293,286,215,23
2015-02-27,73,10,-8.3,356,131,290,346,127,143,90,293,286,215,23
2015-02-28,74,10,-11.2,356,131,290,346,127,143,90,293,286,215,23
2015-03-01,75,10,-22.6,356,131,290,346,125,143,90,293,286,215,23
2015-03-02,75,10,-23.3,356,131,290,346,124,143,90,293,286,215,22
2015-03-03,76,10,-8.8,356,131,290,345,124,143,89,293,286,215,22
2015-03-04,76,10,-6.0,356,131,290,344,124,142,89,293,286,214,21
2015-03-05,76,10,-15.3,356,131,290,343,123,142,89,293,286,214,22
2015-03-06,76,10,-21.9,356,131,290,343,123,142,88,293,286,214,21
2015-03-07,76,10,-22.8,356,131,290,343,122,142,88,293,285,214,22
2015-03-08,76,10,-13.2,356,131,290,342,122,141,88,293,285,214,21
2015-03-09,75,10,-8.7,356,131,290,342,122,141,87,293,285,214,21
2015-03-10,75,10,-17.1,356,131,290,342,122,141,87,293,285,214,20
2015-03-11,75,10,-5.3,356,131,290,342,122,140,87,293,285,214,21
2015-03-12,74,10,0.0,356,131,290,342,122,140,87,293,285,214,21
2015-03-13,74,10,-3.1,356,131,290,342,121,140,87,293,285,214,22
2015-03-14,75,10,-9.7,356,131,290,342,120,139,87,293,285,214,21
2015-03-15,76,10,-10.6,356,131,290,342,121,139,86,293,286,214,22
2015-03-16,76,10,-8.9,356,131,290,342,121,139,86,293,286,214,23
2015-03-17,77,10,-5.6,355,131,290,342,120,139,86,293,286,214,21
2015-03-18,76,10,-7.1,355,131,290,342,120,138,85,293,287,214,20
2015-03-19,75,10,-6.7,354,131,290,341,119,138,85,293,287,214,21
2015-03-20,77,10,-15.2,354,131,290,341,118,138,85,293,287,214,21
2015-03-21,76,10,-20.7,354,131,290,341,118,138,85,293,287,214,20
2015-03-22,79,10,-1.2,354,131,290,341,118,138,85,294,287,214,20
2015-03-23,76,10,2.7,353,131,290,341,118,137,85,295,288,214,21
2015-03-24,73,10,4.4,353,131,290,341,118,137,85,295,288,214,22
2015-03-25,68,10,-0.3,353,131,291,341,119,137,84,295,289,214,21
2015-03-26,73,10,-12.1,353,131,291,341,120,136,84,295,290,214,21
2015-03-27,73,10,-11.3,353,131,291,342,121,136,84,295,291,214,22
2015-03-28,74,10,-4.7,353,131,291,342,121,136,84,295,292,214,21
2015-03-29,75,10,-12.6,353,131,290,342,121,135,83,296,292,214,21
2015-03-30,75,10,-4.9,353,131,290,343,120,135,83,296,293,214,21
2015-03-31,73,10,-2.5,353,131,290,343,120,135,83,296,293,214,21
2015-04-01,73,10,-9.9,353,131,290,343,120,135,83,296,293,214,21
2015-04-02,73,10,-14.0,353,131,290,344,120,134,83,296,293,214,22
2015-04-03,73,10,-16.1,353,131,290,344,120,134,83,296,293,214,23
2015-04-04,73,10,-15.2,353,131,290,345,120,134,83,296,293,214,22
2015-04-05,73,10,-13.9,353,131,289,345,122,134,83,296,293,215,23
2015-04-06,73,10,-2.8,353,131,289,346,123,133,82,296,293,215,24
2015-04-07,71,10,-4.7,352,131,289,346,123,133,82,296,293,215,23
2015-04-08,71,10,-5.9,352,131,288,346,125,133,82,296,293,215,22
2015-04-09,71,10,-10.1,352,131,288,347,125,133,82,296,293,216,23
2015-04-10,71,10,-8.6,352,131,288,347,125,132,82,296,293,216,22
2015-04-11,71,10,-5.5,352,131,288,348,124,132,82,296,293,216,24
2015-04-12,70,10,3.1,352,131,289,350,127,131,82,296,294,217,23
2015-04-13,71,10,2.2,352,131,289,350,130,131,82,296,295,219,24
2015-04-14,64,10,-1.2,352,131,290,350,131,130,82,296,295,221,23
2015-04-15,69,10,0.9,352,131,290,351,129,130,81,298,295,221,24
2015-04-16,65,10,-0.2,352,131,291,352,130,130,81,299,296,221,23
2015-04-17,63,10,1.3,352,131,294,352,126,130,81,299,296,221,25
2015-04-18,65,10,1.1,352,131,294,352,126,129,81,299,297,221,25
2015-04-19,64,10,2.4,352,131,295,352,124,129,83,299,298,220,26
2015-04-20,59,10,4.8,352,131,295,351,126,129,84,299,300,222,27
2015-04-21,55,10,2.7,352,131,298,350,128,129,86,299,302,220,28
2015-04-22,51,10,4.4,352,131,301,350,128,129,86,299,303,222,29
2015-04-23,44,10,5.9,354,131,308,351,127,129,88,300,305,230,32
2015-04-24,35,10,7.6,358,131,322,352,130,129,90,301,307,234,36
2015-04-25,30,10,5.9,367,131,361,353,131,129,95,302,310,243,46
2015-04-26,23,10,5.3,376,142,439,355,125,130,101,303,316,245,58
2015-04-27,19,10,8.1,386,174,515,360,124,136,103,309,324,250,86
2015-04-28,14,10,5.4,396,240,682,377,119,165,129,464,336,257,162
2015-04-29,11,10,1.9,434,364,971,415,114,211,208,535,355,260,241
2015-04-30,11,10,1.9,510,405,1046,463,112,252,271,594,395,258,366
2015-05-01,11,10,3.0,559,458,952,528,112,262,759,538,474,254,458
2015-05-02,10,10,3.2,604,420,817,552,111,261,1107,457,564,249,491
2015-05-03,10,10,0.8,634,408,749,551,112,289,944,526,860,244,513
2015-05-04,9,10,-2.1,655,418,748,533,112,316,883,296,293,234,580
2015-05-05,9,10,1.4,664,431,752,513,113,359,865,296,293,231,583
2015-05-06,8,10,2.8,682,375,754,511,117,409,814,296,1224,230,538
2015-05-07,7,8,6.9,677,333,751,517,121,434,764,1368,293,229,456
2015-05-08,3,7,9.7,672,357,779,499,124,496,719,1388,293,220,390
2015-05-09,2,6,10.5,804,445,873,589,125,591,763,1420,293,241,433
2015-05-10,0,4,12.2,893,523,1000,701,133,722,1033,296,293,299,588
2015-05-11,0,3,13.1,972,607,1147,651,300,789,1302,296,293,334,684
2015-05-12,0,10,0.9,1039,707,1279,660,430,838,1506,296,1162,269,761
2015-05-13,0,3,3.1,1094,742,1319,708,591,848,1582,1147,1319,261,802
2015-05-14,0,2,9.1,1076,728,1303,709,631,826,1570,1233,1395,265,818
2015-05-15,0,2,5.0,1006,705,1287,679,631,810,1559,1266,1413,278,821
2015-05-16,0,2,5.4,957,679,1264,663,616,795,1529,1284,1411,285,785
2015-05-17,0,2,7.8,918,661,1237,659,587,786,1468,1283,1391,286,739
2015-05-18,0,1,10.9,875,652,1197,652,557,777,1428,1271,1369,290,705
2015-05-19,0,0,8.5,799,652,1167,651,557,766,1424,1266,1367,308,686
2015-05-20,0,0,10.0,739,657,1129,674,590,728,1424,1291,1397,326,658
2015-05-21,0,0,9.7,733,662,1090,718,614,671,1379,1333,1418,326,616
2015-05-22,0,0,6.2,721,697,1049,757,636,625,1350,1359,1443,345,600
2015-05-23,0,0,5.8,694,734,1019,773,638,588,1323,1388,1466,345,609
2015-05-24,0,0,9.1,684,741,1018,780,610,561,1282,1390,1447,336,628
2015-05-25,0,0,8.1,670,732,1038,776,559,536,1212,1353,1399,328,634
2015-05-26,0,0,8.9,629,717,1051,753,520,516,1185,1314,1346,318,623
2015-05-27,0,0,8.5,611,692,1012,716,481,489,1125,1247,1301,308,603
2015-05-28,0,0,13.2,634,647,961,674,409,466,1046,1208,1250,301,575
2015-05-29,0,0,13.7,604,606,894,647,360,442,973,1167,1199,297,536
2015-05-30,0,0,16.5,581,575,839,635,313,419,892,1124,1159,295,475
2015-05-31,0,0,13.9,558,553,785,630,283,396,826,1048,1127,291,423
2015-06-01,0,0,15.0,530,539,743,620,258,375,761,995,1080,280,380
2015-06-02,0,0,10.3,507,516,700,594,229,353,698,1000,1007,272,342
2015-06-03,0,0,10.5,496,491,666,569,214,333,630,950,928,259,318
2015-06-04,0,0,13.8,477,466,630,547,208,310,575,858,870,247,297
2015-06-05,0,0,14.2,442,448,602,528,202,290,539,807,822,239,275
2015-06-06,0,0,14.2,431,417,573,510,198,271,500,767,786,232,256
2015-06-07,0,0,16.1,419,396,544,502,194,258,447,737,753,226,236
2015-06-08,0,0,18.0,404,375,514,490,189,246,400,683,718,220,217
2015-06-09,0,0,20.0,393,358,493,468,182,236,359,623,674,214,208
2015-06-10,0,0,23.4,386,342,483,447,175,225,323,592,632,210,203
2015-06-11,0,0,17.0,386,323,475,437,172,219,302,571,597,217,197
2015-06-12,0,0,14.8,387,304,470,455,177,214,307,566,593,229,192
2015-06-13,0,0,14.5,387,290,452,443,175,206,299,562,577,217,188
2015-06-14,0,0,14.2,382,273,446,437,167,203,288,543,549,211,179
2015-06-15,0,0,15.1,382,248,442,424,161,202,278,517,525,203,166
2015-06-16,0,0,17.8,380,228,424,408,161,201,272,493,505,199,150
2015-06-17,0,0,17.6,379,212,407,395,155,198,264,476,490,197,133
2015-06-18,0,0,17.4,376,200,392,384,151,190,254,449,469,193,117
2015-06-19,0,0,20.8,374,181,381,376,148,184,241,435,446,189,109
2015-06-20,0,0,19.7,369,165,370,371,152,179,226,424,432,187,105
2015-06-21,0,0,18.0,367,156,357,368,150,175,214,413,417,188,101
2015-06-22,0,0,13.8,361,153,348,361,145,169,200,401,401,184,97
2015-06-23,0,0,10.0,355,150,342,356,143,166,185,387,387,184,95
2015-06-24,0,0,10.2,361,148,334,351,142,164,168,379,375,184,93
2015-06-25,0,0,12.8,362,146,328,347,140,161,155,365,363,182,91
2015-06-26,0,0,11.5,357,145,324,346,138,160,142,355,354,181,89
2015-06-27,0,0,11.9,351,147,322,342,136,159,131,345,346,179,89
2015-06-28,0,0,12.8,349,150,320,340,135,159,125,330,339,177,92
2015-06-29,0,0,15.7,348,149,318,337,135,158,130,321,335,174,93
2015-06-30,0,0,20.2,353,150,316,333,135,158,132,312,333,172,94
2015-07-01,0,0,19.2,351,150,316,330,133,159,131,304,330,170,94
2015-07-02,0,0,18.2,351,152,316,328,131,160,130,300,325,170,92
2015-07-03,0,0,21.2,350,152,316,326,131,163,131,299,321,171,92
2015-07-04,0,0,24.1,350,151,317,324,132,166,132,297,318,170,92
2015-07-05,0,0,23.5,353,149,317,334,157,168,132,301,325,171,92
2015-07-06,0,0,21.3,353,146,316,336,156,167,134,306,334,171,94
2015-07-07,0,0,16.7,354,146,316,330,146,165,136,311,333,169,92
2015-07-08,0,0,15.2,354,144,316,330,143,163,138,315,334,171,91
2015-07-09,0,0,14.1,355,142,323,328,140,161,139,315,335,169,89
2015-07-10,0,0,15.8,353,140,327,327,137,160,140,315,334,168,86
2015-07-11,0,0,17.9,353,139,323,324,135,159,142,309,334,167,83
2015-07-12,0,0,15.6,353,137,320,321,132,157,146,308,336,166,81
2015-07-13,0,0,16.2,353,135,319,321,131,155,150,307,337,166,80
2015-07-14,0,0,18.5,356,133,317,322,129,151,152,306,337,165,78
2015-07-15,0,0,20.5,356,132,315,319,129,148,151,306,333,173,76
2015-07-16,0,0,17.8,355,131,312,319,130,146,149,306,328,182,74
2015-07-17,0,0,19.4,355,130,309,327,127,144,146,303,325,182,73
2015-07-18,0,0,18.8,356,131,306,346,128,143,143,310,328,173,72
2015-07-19,0,0,21.6,358,134,304,339,128,142,138,306,333,169,71
2015-07-20,0,0,23.1,360,134,300,329,128,139,133,301,327,166,69
2015-07-21,0,0,20.7,359,133,297,324,126,138,128,297,317,165,69
2015-07-22,0,0,18.1,358,132,294,318,126,136,120,291,307,164,69
2015-07-23,0,0,16.9,358,131,290,312,125,136,113,285,292,163,68
2015-07-24,0,0,19.7,357,130,288,309,124,136,107,277,283,162,65
2015-07-25,0,0,17.7,357,130,287,305,124,136,101,268,277,162,63
2015-07-26,0,0,17.6,356,129,285,303,123,136,95,261,272,162,61
2015-07-27,0,0,22.5,356,129,283,302,123,135,91,258,267,161,60
2015-07-28,0,0,21.6,355,129,281,301,123,135,87,258,264,162,58
2015-07-29,0,0,22.5,353,127,280,302,124,135,85,261,263,166,56
2015-07-30,0,0,16.0,351,125,279,309,126,135,83,262,281,176,55
2015-07-31,0,0,16.4,350,123,278,313,126,134,81,265,280,169,55
2015-08-01,0,0,15.9,349,124,277,323,125,134,80,268,276,172,55
2015-08-02,0,0,16.5,350,124,277,336,126,135,79,263,282,171,54
2015-08-03,0,0,16.4,350,123,277,336,126,135,78,263,287,167,54
2015-08-04,0,0,19.0,350,123,276,334,125,136,77,264,288,165,55
2015-08-05,0,0,15.8,350,123,276,329,125,137,76,267,286,167,53
2015-08-06,0,0,18.7,350,123,276,324,133,139,76,270,287,168,53
2015-08-07,0,0,18.1,355,123,275,324,140,140,77,275,288,173,53
2015-08-08,0,0,15.0,356,123,275,323,140,148,79,280,290,169,53
2015-08-09,0,0,17.9,357,123,276,327,141,150,84,286,292,170,53
2015-08-10,0,0,16.0,358,122,277,352,163,155,86,302,330,175,53
2015-08-11,0,0,13.7,358,122,278,363,176,155,89,338,363,178,52
2015-08-12,0,0,14.0,359,122,277,371,158,158,95,379,366,192,51
2015-08-13,0,0,11.6,360,121,276,370,149,159,97,368,356,174,51
2015-08-14,0,0,13.6,361,121,275,363,142,159,98,350,343,170,50
2015-08-15,0,0,13.8,363,122,274,349,139,160,98,331,330,168,50
2015-08-16,0,0,13.2,365,122,273,334,135,160,99,318,318,167,49
2015-08-17,0,0,12.4,368,122,272,333,135,160,99,315,310,167,49
2015-08-18,0,0,15.6,369,125,275,352,145,161,101,303,316,188,49
2015-08-19,0,0,11.4,370,127,276,341,151,161,104,310,332,180,50
2015-08-20,0,0,13.0,370,127,276,351,146,162,108,328,332,171,52
2015-08-21,0,0,19.9,370,126,276,345,146,162,109,324,331,169,55
2015-08-22,0,0,22.0,369,126,276,347,149,159,111,324,335,180,57
2015-08-23,0,0,16.1,369,125,276,358,162,157,113,333,349,188,59
2015-08-24,0,0,12.2,368,124,276,376,158,155,115,344,367,182,60
2015-08-25,0,0,12.9,366,123,278,384,151,153,118,352,369,174,58
2015-08-26,0,0,13.1,364,121,280,363,147,151,119,353,361,171,58
2015-08-27,0,0,14.7,363,119,281,349,144,150,120,345,345,169,57
2015-08-28,0,0,15.0,362,119,280,340,143,149,120,313,333,171,56
2015-08-29,0,0,10.2,361,118,278,334,143,149,119,327,332,178,56
2015-08-30,0,0,13.8,360,117,276,334,143,148,117,341,331,170,55
2015-08-31,0,0,11.9,360,116,273,335,147,148,115,341,330,168,54
2015-09-01,0,0,17.5,360,116,270,331,147,147,113,340,332,167,54
2015-09-02,0,0,16.9,360,116,269,324,142,145,111,330,321,166,54
2015-09-03,0,0,16.6,360,115,267,322,138,143,108,325,310,165,53
2015-09-04,0,0,14.9,360,115,265,321,136,141,105,324,301,164,52
2015-09-05,0,0,16.0,360,115,264,319,137,139,102,327,294,164,52
2015-09-06,0,0,10.0,360,115,263,319,150,137,100,327,299,188,51
2015-09-07,0,0,6.8,360,115,263,333,184,135,100,334,319,200,51
2015-09-08,0,0,6.1,358,115,263,386,183,133,99,360,338,186,50
2015-09-09,0,0,6.8,358,115,263,398,168,132,98,362,362,179,49
2015-09-10,0,0,6.6,358,115,262,377,160,131,97,368,363,176,49
2015-09-11,0,0,12.7,358,115,262,364,158,131,96,363,349,179,47
2015-09-12,0,0,9.8,359,115,264,362,157,132,96,356,345,187,47
2015-09-13,0,0,2.9,360,116,266,364,154,133,97,351,344,191,48
2015-09-14,0,0,3.6,360,115,267,364,150,133,98,349,340,182,47
2015-09-15,0,0,5.2,360,115,268,362,150,134,98,339,336,178,47
2015-09-16,0,0,1.7,359,117,269,358,148,134,99,333,333,178,48
2015-09-17,0,0,3.4,359,118,270,350,147,135,101,329,328,177,49
2015-09-18,0,0,1.5,360,119,271,346,147,135,103,325,325,176,50
2015-09-19,0,0,1.3,361,119,274,343,145,136,105,322,321,174,51
2015-09-20,0,0,-0.3,361,119,275,340,143,136,105,322,319,173,52
2015-09-21,0,0,-0.3,362,119,275,337,142,137,106,320,317,172,53
2015-09-22,0,0,2.6,362,119,276,335,141,137,107,316,315,173,54
2015-09-23,0,0,1.9,363,119,277,333,141,137,108,313,314,175,54
2015-09-24,10,10,1.0,363,119,278,333,141,137,110,310,314,179,54
2015-09-25,6,8,1.7,363,119,280,335,142,138,112,306,315,178,55
2015-09-26,0,0,2.8,363,119,281,338,141,138,113,305,315,178,55
2015-09-27,0,0,1.4,364,119,280,338,139,138,114,308,316,176,54
2015-09-28,0,0,-1.2,364,119,280,336,138,139,114,308,315,174,53
2015-09-29,0,0,1.9,364,119,279,334,139,139,114,307,315,175,52
2015-09-30,0,0,-0.7,365,119,280,332,144,139,115,307,316,177,52
2015-10-01,0,0,-6.8,365,119,280,333,143,139,116,307,13,174,2
2015-10-02,0,0,-6.0,365,119,280,334,140,139,116,305,313,173,2
2015-10-03,2,10,-1.2,365,118,279,332,138,139,115,304,311,173,50
2015-10-04,0,4,1.4,366,117,278,330,137,138,115,299,309,173,49
2015-10-05,0,0,4.7,367,117,279,335,143,138,115,300,311,200,50
2015-10-06,0,0,4.2,368,118,282,365,165,140,116,304,331,220,50
2015-10-07,0,0,0.6,369,118,286,394,163,142,116,311,345,199,51
2015-10-08,0,0,2.6,371,119,289,411,155,143,117,347,368,196,50
2015-10-09,0,0,4.4,372,119,291,389,152,146,117,358,377,194,49
2015-10-10,0,0,3.7,373,119,294,380,154,146,118,367,364,192,49
2015-10-11,0,0,5.7,374,119,295,381,155,146,118,367,360,193,50
2015-10-12,0,0,5.1,375,120,293,385,161,147,121,365,366,195,51
2015-10-13,0,0,4.4,375,120,292,389,168,152,123,368,384,198,51
2015-10-14,0,0,2.8,378,121,292,387,162,155,124,379,390,193,51
2015-10-15,0,0,1.3,378,121,291,383,156,156,125,380,389,190,52
2015-10-16,2,10,-5.1,380,121,289,374,152,156,126,376,380,186,53
2015-10-17,3,10,-9.0,388,126,285,362,148,155,127,363,365,179,52
2015-10-18,3,10,-13.9,391,142,280,368,146,153,128,351,343,371,51
2015-10-19,3,10,-16.2,391,134,276,366,146,147,129,333,335,364,51
2015-10-20,10,10,-8.4,392,126,270,354,145,142,129,318,321,360,52
2015-10-21,10,10,-9.9,392,127,260,348,143,139,130,309,313,355,51
2015-10-22,14,10,-11.5,393,128,310,346,140,139,132,301,306,348,50
2015-10-23,14,10,-19.4,393,127,298,342,136,138,132,295,301,333,49
2015-10-24,14,10,-10.1,395,128,286,335,138,135,133,283,283,326,51
2015-10-25,17,10,-5.0,395,127,289,328,140,135,134,280,277,345,52
2015-10-26,16,10,-6.9,396,127,294,324,143,135,135,277,271,334,52
2015-10-27,16,10,-6.1,397,128,298,325,142,133,139,272,263,337,52
2015-10-28,16,10,-3.6,397,128,304,337,140,132,154,270,255,326,52
2015-10-29,16,10,-5.1,398,130,313,343,137,131,168,268,261,323,53
2015-10-30,15,10,-2.2,399,132,315,341,136,131,174,268,267,326,55
2015-10-31,17,10,0.7,400,131,316,331,135,131,188,267,276,323,56
2015-11-01,26,10,-0.9,399,131,314,330,135,131,224,266,280,314,57
2015-11-02,28,10,-8.1,396,131,309,329,130,131,243,265,277,301,56
2015-11-03,28,10,-15.6,394,131,306,324,128,130,245,260,288,300,57
2015-11-04,25,10,-15.1,392,131,304,315,128,130,246,257,307,294,58
2015-11-05,25,10,-16.5,391,131,303,303,127,129,245,254,423,269,58
2015-11-06,25,10,-21.6,390,131,301,295,136,128,243,257,467,282,59
2015-11-07,25,10,-22.4,388,130,300,288,140,127,240,260,427,291,58
2015-11-08,25,10,-19.6,386,130,301,285,144,125,237,260,410,296,59
2015-11-09,24,10,-14.7,384,129,302,299,149,125,234,258,431,296,59
2015-11-10,25,10,-10.5,383,129,304,316,150,124,228,258,447,293,59
2015-11-11,26,10,-9.2,381,128,306,328,150,123,223,287,462,289,59
2015-11-12,27,10,-12.6,380,128,311,332,152,122,220,302,468,286,58
2015-11-13,27,10,-21.4,376,128,314,385,180,121,218,305,469,284,59
2015-11-14,27,10,-23.6,374,127,318,469,185,119,215,307,465,281,58
2015-11-15,27,10,-27.5,371,127,319,460,187,118,213,307,456,277,59
2015-11-16,28,10,-21.5,367,126,320,452,184,117,211,307,440,273,60
2015-11-17,27,10,-28.2,365,126,321,452,185,116,209,307,435,270,61
2015-11-18,27,10,-26.8,363,126,322,452,188,115,206,306,446,268,60
2015-11-19,27,10,-22.5,363,126,320,454,190,114,205,303,449,266,60
2015-11-20,27,10,-22.3,361,126,319,465,286,113,202,300,450,263,60
2015-11-21,27,10,-31.0,361,125,319,470,281,113,200,300,449,259,59
2015-11-22,27,10,-34.8,359,125,318,475,276,112,199,300,450,255,60
2015-11-23,27,10,-35.5,359,125,318,474,273,112,199,300,450,251,58
2015-11-24,27,10,-35.2,356,125,317,472,270,111,198,300,450,247,58
2015-11-25,27,10,-26.4,355,125,316,468,268,110,198,300,450,245,58
2015-11-26,29,10,-21.5,353,125,315,463,265,110,198,300,450,246,57
2015-11-27,29,10,-20.7,353,125,314,461,268,109,196,300,450,248,56
2015-11-28,32,10,-23.1,352,125,314,458,271,109,196,300,450,248,57
2015-11-29,33,10,-17.5,352,125,313,455,268,108,196,300,450,249,57
2015-11-30,34,10,-11.4,351,125,313,453,266,108,195,296,448,250,57
2015-12-01,38,10,-11.4,351,125,313,452,266,108,195,296,445,251,57
2015-12-02,39,10,-17.2,351,125,312,452,263,108,195,296,443,250,57
2015-12-03,39,10,-6.4,351,125,312,452,263,108,194,293,442,250,56
2015-12-04,39,10,-26.4,351,125,312,452,262,108,194,292,440,248,56
2015-12-05,40,10,-12.4,350,125,311,451,259,107,193,290,438,247,54
2015-12-06,40,10,-5.9,350,125,311,450,258,107,192,290,436,245,55
2015-12-07,40,10,-4.8,349,125,310,449,252,107,191,290,434,243,55
2015-12-08,43,10,-10.7,349,125,309,447,248,107,191,290,434,242,54
2015-12-09,43,10,-12.1,348,125,308,445,253,106,190,288,433,242,55
2015-12-10,43,10,-5.1,348,125,308,443,250,106,190,288,433,241,55
2015-12-11,44,10,-4.3,347,125,308,441,242,106,190,288,432,241,55
2015-12-12,44,10,-9.3,347,125,308,439,243,106,190,285,426,240,54
2015-12-13,45,10,-8.2,346,125,308,435,240,106,190,285,428,239,55
2015-12-14,46,10,-14.3,345,125,307,432,235,106,189,285,426,238,54
2015-12-15,46,10,-17.0,344,125,307,430,235,105,189,281,424,237,54
2015-12-16,47,10,-9.9,344,125,307,427,224,105,189,279,423,236,54
2015-12-17,47,10,-24.0,343,125,306,425,230,105,189,279,420,235,54
2015-12-18,48,10,-21.9,343,125,306,424,225,104,188,279,418,235,54
2015-12-19,49,10,-15.6,342,125,305,423,222,104,188,279,417,234,53
2015-12-20,49,10,-14.9,341,125,305,422,219,104,188,274,416,233,53
2015-12-21,49,10,-16.9,341,125,304,420,217,104,188,274,416,232,53
2015-12-22,48,10,-25.8,341,125,303,417,213,104,187,274,415,231,53
2015-12-23,48,10,-40.0,341,125,302,415,210,103,187,274,414,230,53
2015-12-24,48,10,-42.6,341,125,301,411,208,102,186,274,411,229,52
2015-12-25,48,10,-42.9,341,125,300,410,208,102,186,274,407,228,53
2015-12-26,48,10,-35.2,340,125,299,406,205,101,185,274,404,227,52
2015-12-27,49,10,-24.9,340,125,298,404,204,101,185,271,403,226,52
2015-12-28,51,10,-10.8,340,125,297,402,201,101,185,271,402,226,52
2015-12-29,54,10,-7.2,340,125,297,399,202,101,184,271,400,225,52
2015-12-30,55,10,-8.0,339,125,296,397,204,101,184,271,398,224,52
2015-12-31,57,10,-10.4,339,125,296,396,204,101,184,271,396,223,52
2017-01-01,44,10,-10.4,323,111,241,298,130,74,55,181,227,194,26
2017-01-02,45,10,-9.6,323,111,241,298,130,74,55,180,227,194,26
2017-01-03,46,10,-8.9,323,111,241,298,129,74,56,180,227,194,26
2017-01-04,49,10,-21.2,323,111,242,298,129,74,56,178,228,194,26
2017-01-05,52,10,-18.5,322,111,243,298,128,74,56,178,228,193,25
2017-01-06,55,10,-11.5,322,111,243,298,127,74,56,178,228,193,26
2017-01-07,56,10,-22.0,322,111,244,298,127,73,57,178,228,193,25
2017-01-08,59,10,-40.4,322,111,244,297,127,73,57,178,228,193,25
2017-01-09,56,10,-40.7,322,111,244,297,128,73,57,178,228,193,25
2017-01-10,56,10,-41.8,322,111,244,297,130,73,57,178,228,192,25
2017-01-11,56,10,-39.8,321,111,244,297,131,72,56,177,228,192,25
2017-01-12,54,10,-39.9,321,111,244,297,132,72,56,177,228,192,25
2017-01-13,54,10,-31.9,321,111,244,297,133,72,56,177,228,192,24
2017-01-14,54,10,-26.4,321,111,244,297,133,72,56,176,228,192,24
2017-01-15,54,10,-31.3,321,111,244,297,134,72,55,174,228,192,24
2017-01-16,54,10,-40.5,321,111,244,297,135,71,55,174,229,192,25
2017-01-17,54,10,-38.8,321,111,244,297,135,71,55,174,230,192,24
2017-01-18,52,10,-30.0,321,111,244,297,136,71,55,174,231,192,24
2017-01-19,53,10,-26.1,321,110,244,297,136,71,55,173,232,191,24
2017-01-20,53,10,-39.7,321,110,244,297,136,71,55,173,233,191,24
2017-01-21,53,10,-36.3,321,110,244,297,136,71,55,172,233,191,24
